"id","blockchain_id","tx_hash","timestamp","from_address","to_address","direction","token_symbol","contract_address","amount","gas_fee","tx_type","is_suspicious","usdt_volume","btc_volume"
1,1,"0xea8277989e5ec8d94c14a5e8cf18fbad82d399a0366663fe67e129c340c22c75",2025-02-10 11:00:35.000,"0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43","0x4b0401fe6b84c52d4f4310c371c731a2b6d0964d",incoming,NC-Eligible (Verify: www.nodeco.in),"0x8811249e0af51bfffca2a1148d7d6f819043e7c3",10399.00000000000000000000,0.00134291904018072500,token_transfer,false,19473753.65932749000000000000,232.02687641214737000000
2,1,"0xaee8937d4b57a208817363e0aff2cf3a19905c78d81de7ea5aa8f6133612a9ec",2025-03-05 23:41:35.000,"0xe295ad71242373c37c5fda7b57f26f9ea1088afe","0x4b0401fe6b84c52d4f4310c371c731a2b6d0964d",incoming,Airdrop(s) to be claimed at https://t.ly/drops,"0xc202189814b96788b9711197b509574e51300ff0",1.00000000000000000000,0.00124095834793841400,token_transfer,false,1872.65637651000000000000,0.02231242200328372000
3,1,"0xf66d89663658d6bba8b512793a0a2f18c9ea0b85428168ff13f704601564d623",2025-02-09 19:26:11.000,"0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43","0xafd99a1a7e2195a8e0fdb6e8bd45efdff15feadd",incoming,NC-Eligible (Verify: www.nodeco.in),"0x8811249e0af51bfffca2a1148d7d6f819043e7c3",12486.00000000000000000000,0.00151465605877971200,token_transfer,false,23381987.51710386000000000000,278.59290113300050000000
4,1,"0x471d6763ea9b2899b51a47eff2cc544f8b07d77dd5e00d4698f71e87590ec0e1",2025-03-06 03:50:23.000,"0xe295ad71242373c37c5fda7b57f26f9ea1088afe","0xafd99a1a7e2195a8e0fdb6e8bd45efdff15feadd",incoming,Airdrop(s) to be claimed at https://t.ly/drops,"0xc202189814b96788b9711197b509574e51300ff0",4.00000000000000000000,0.00100732898571729300,token_transfer,false,7490.62550604000000000000,0.08924968801313488000
5,1,"0xd88e8ea42458b9718f4b81fdff7b08634bcbfdc53240fe5732224b8f1f8560a0",2025-02-21 14:25:47.000,"0xcb166497f48cce9b5c56026896e880761d68a4b2","0x58edf78281334335effa23101bbe3371b6a36a51",outgoing,TOKEN,"0x4507cef57c46789ef8d1a19ea45f4216bae2b528",510.00000000000000000000,0.00007408728290572000,token_transfer,false,955054.75202010000000000000,11.37933522167469700000
6,1,"0x2218cc7e5012a358bbda1845b3f2cb88fd36cd89a2dc2defa981d0530bd0d0bc",2025-02-21 14:25:47.000,"0xcb166497f48cce9b5c56026896e880761d68a4b2","0xd91efec7e42f80156d1d9f660a69847188950747",outgoing,SHIB,"0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce",1200000.00000000000000000000,0.00004449608253991600,token_transfer,false,2247187651.81200000000000000000,26774.90640394046200000000
7,1,"0x1100bf6d8e81a636a7c2a7d95f6648d8a353b2b1a80455f50ed9c2260947c824",2025-02-21 14:25:47.000,"0xcb166497f48cce9b5c56026896e880761d68a4b2","0x58edf78281334335effa23101bbe3371b6a36a51",outgoing,WHALE,"0x9355372396e3f6daf13359b7b607a3374cc638e0",49.15980000000000000000,0.00003552550784524000,token_transfer,false,92059.41293795630000000000,1.09687420319702690000
8,1,"0x94f07145a064f5c1c310d807c87bf8571335ca6b35b77fe9d3c4b0ebaf4ff32a",2025-02-21 14:29:47.000,"0xcb166497f48cce9b5c56026896e880761d68a4b2","0x58edf78281334335effa23101bbe3371b6a36a51",outgoing,CERE,"0x2da719db753dfa10a62e140f436e1d67f2ddb0d6",3836.00000000000000000000,0.00004769483153572000,token_transfer,false,7183509.86029236000000000000,85.59045080459636000000
9,1,"0x1cb81baf940810672a8275d7d2c8d15aee2fa26323d62e37f23489e9fbbf70a6",2025-01-24 03:46:47.000,"0xdf3cebd27d73a27e60ee1186a2c0800b02b33132","0x0d0707963952f2fba59dd06f2b425ace40b492fe",outgoing,SDAO,"0x993864e43caa7f7f12953ad6feb1d1ca635b875f",566.59100000000000000000,0.00032478737707353600,token_transfer,false,1061030.24902317740000000000,12.64201749526252700000
10,1,"0x54264fd0a847f3ca75dd1a73607b6581fdc6e08c6526ee68acecd1e4a18d59b4",2025-02-19 02:49:23.000,"0xdf3cebd27d73a27e60ee1186a2c0800b02b33132","0x0d0707963952f2fba59dd06f2b425ace40b492fe",outgoing,VOLT,"0x7f792db54b0e580cdc755178443f0430cf799aca",185000000.00000000000000000000,0.00007321266540468000,token_transfer,false,346441429654.35000000000000000000,4127798.07060748800000000000
11,1,"0xf5365aa101423114b8fd2b2568252d31336e73c7b35fdcec0eaf5e9dc41d2045",2025-01-01 01:49:35.000,"0xeba88149813bec1cccccfdb0dacefaaa5de94cb1","0x19f00f4a18885f3f7a76a9ee22aec76d23787fa7",outgoing,ЕТН...,"0x5098ad0ffb45fbc6bde74f20c789bf33ef300b8e",38.99217500000000000000,0.00050496044746183400,token_transfer,false,73018.94514774381000000000,0.87000986342588940000
12,1,"0xf6d06da89b5eea2ae1bb704268dbca8582afadc273c7514679221a09b4204a07",2025-01-01 02:09:47.000,"0xeba88149813bec1cccccfdb0dacefaaa5de94cb1","0x19f00f4a18885f3f7a76a9ee22aec76d23787fa7",outgoing,ЕТН...,"0x5098ad0ffb45fbc6bde74f20c789bf33ef300b8e",38.99217500000000000000,0.00053261744028576000,token_transfer,false,73018.94514774381000000000,0.87000986342588940000
13,1,"0xbb6b94f4cf3659c5fe7b4490e01d508474e1e7a5a0c5f61beb149814753c46fb",2025-01-01 03:33:23.000,"0x897d76cc21ec749fc238df2cdc7e5cc97b1a26de","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,AERO,"0x1f186de364a56e741fcb188d37a393d409d08aea",520000000000.00000000000000000000,0.00123918256673684200,token_transfer,false,973781315785200.00000000000000000000,11602459441.70753500000000000000
14,1,"0x79262e32495759b57db84913a041a306317f325d43712fadd102eaf747459cb8",2025-01-01 03:42:47.000,"0x802e1aced50336699721b6d5493d22ac6747e5c4","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,Kekius Maximus,"0xf2ea6f1e668b35b0c085b875f9ea18f4a73bbb11",867000000000.00000000000000000000,0.00158720392619294000,token_transfer,false,1623593078434170.00000000000000000000,19344869876.84698500000000000000
15,1,"0x697f41a53059a30ae08a2c066db8bd1b9ec17d7b20ca1af67ec36c0a3d87a734",2025-01-01 06:43:47.000,"0xeba88149813bec1cccccfdb0dacefaaa5de94cb1","0x19f00f4a18885f3f7a76a9ee22aec76d23787fa7",outgoing,ЕТН...,"0x5098ad0ffb45fbc6bde74f20c789bf33ef300b8e",38.99217500000000000000,0.00017916727503126600,token_transfer,false,73018.94514774381000000000,0.87000986342588940000
16,1,"0xc43864b9794aa86853854b872edcac2959e487f829d6ac61ecefec24c98ee67e",2025-01-01 07:32:23.000,"0xeba88149813bec1cccccfdb0dacefaaa5de94cb1","0x19f00f4a18885f3f7a76a9ee22aec76d23787fa7",outgoing,ЕТН...,"0x5098ad0ffb45fbc6bde74f20c789bf33ef300b8e",38.99217500000000000000,0.00067526216487891200,token_transfer,false,73018.94514774381000000000,0.87000986342588940000
17,1,"0x8e48fff905568ce27ecae048ca88771efa5d397cff743d20922ff3ab578bfe7f",2025-01-02 14:39:47.000,"0xc0f47e54584bd246e3576d4c428d4a4bd670155a","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,TOGETHER AI,"0x7d09a736c5fb1db357de04a07deb22d5829da26f",95000000000000.02000000000000000000,0.00784069552312557400,token_transfer,false,177902355768450020.00000000000000000000,2119680090311.95360000000000000000
18,1,"0x9640568e422d37083b8033c305f53fdb78094093042562df05ca33905fb2cdd8",2025-01-03 00:16:59.000,"0x925f82a829b9b67f320d032202390241bab256c9","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,NVIDIA AI,"0x4d57c67c8bab0fb3a0a0a35b904fbff4e5450521",99000000000000.02000000000000000000,0.00281966139844555200,token_transfer,false,185392981274490020.00000000000000000000,2208929778325.08840000000000000000
19,1,"0xb2c602ada13f3d840c6cf07052c79092608ef34aa9baffda3944918d52270ad9",2025-01-03 03:00:23.000,"0x5af7d6e225e742e995e50c201b936bd8016517be","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,MASSIVE AI,"0xa65d56f8e074e773142205cd065fd0796b9aa483",87800000000000.00000000000000000000,0.00210445195144689000,token_transfer,false,164419229857578000.00000000000000000000,1959030651888.31030000000000000000
20,1,"0x48cbf9b54bd360096968421cca196a8e33df24e40cbed46d78af85b0589eafcb",2025-01-03 05:16:59.000,"0xeba88149813bec1cccccfdb0dacefaaa5de94cb1","0x19f00f4a18885f3f7a76a9ee22aec76d23787fa7",outgoing,ЕТН...,"0x5098ad0ffb45fbc6bde74f20c789bf33ef300b8e",38.99217500000000000000,0.00117766422036169700,token_transfer,false,73018.94514774381000000000,0.87000986342588940000
21,1,"0x52a647c452aa3ffd65113cded7dcecd73d674fb504625bd4158461fdc4c2c6ff",2025-01-03 05:45:11.000,"0xd45dc3ebb8181de941205b4b00f77ce2c00b7ef5","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,FIXIE AI,"0xfcbe0b695c13257bd43d64f09db433034e90033d",86600000000000.00000000000000000000,0.00230436982649925400,token_transfer,false,162172042205765980.00000000000000000000,1932255745484.36990000000000000000
22,1,"0xb553b1e4a28c2cc079a03672d4bd7cb885c367d7265f601fd5a668b3264e395d",2025-01-04 00:26:23.000,"0xb1bd6a87dbf3fa0c7aab4c8e273626f4180f16e5","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SCALE AI,"0x884a886d17a64852d18e5921fa7a05ae2954c9bb",668500000000.00000000000000000000,0.00431344388102211300,token_transfer,false,1251870787696935.00000000000000000000,14915854109.19516800000000000000
23,1,"0x9a6b3c72ba11f92c6c6df8000158add2f6e5b79fa9f447a206c791d9c42e25df",2025-01-04 04:56:47.000,"0x0b2214983328cd18ea52fb68fb1884b922d0ec6b","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,MURF AI,"0x923fbd128abb210951ee0a7f78bff21719eca40a",887766000000.00000000000000000000,0.01157426825548214800,token_transfer,false,1662480660748776.80000000000000000000,19808209632.16717500000000000000
24,1,"0x73ede71679d4cb4ff362ddb82b61c1a3662123106d54a698b13c917cacc92c1e",2025-01-04 15:03:35.000,"0xd45dc3ebb8181de941205b4b00f77ce2c00b7ef5","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,FIXIE AI,"0xfcbe0b695c13257bd43d64f09db433034e90033d",6880000000000.00000000000000000000,0.00563661420331112500,token_transfer,false,12883875870388800.00000000000000000000,153509463382.59198000000000000000
25,1,"0x3865a9849b1e45d62631f154aef0cc95588d6ac00fc659fe719dd37fba35a97f",2025-01-04 20:42:11.000,"0x897d76cc21ec749fc238df2cdc7e5cc97b1a26de","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,AERO,"0x1f186de364a56e741fcb188d37a393d409d08aea",1000000000000.00000000000000000000,0.00371624841240635300,token_transfer,false,1872656376510000.00000000000000000000,22312422003.28372000000000000000
26,1,"0xcd2c906d8bb41e831dcc46b4e94aa4bc310f556e95d044da9147fde9aef7c741",2025-01-05 02:15:23.000,"0x925f82a829b9b67f320d032202390241bab256c9","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,NVIDIA AI,"0x4d57c67c8bab0fb3a0a0a35b904fbff4e5450521",8889970000000.00000000000000000000,0.00240927325248622300,token_transfer,false,16647859007482604.00000000000000000000,198356762236.53217000000000000000
27,1,"0x412972f98be13170bd0fc00bfab5a5f236441538e41cec28672bd04802eb2238",2025-01-05 02:21:35.000,"0x5722d1539c150458d603e7152652aee91f98bb26","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,TESLA AI,"0xf577d76e6eb380c605ddd11b86408d70f48af250",8886600000000.00000000000000000000,0.00112989989878832500,token_transfer,false,16641548155493766.00000000000000000000,198281569374.38110000000000000000
28,1,"0x88df803b4f940d8b027e4d9f629a4a963f2cb9fc58dd15f0974c417d62534f03",2025-01-05 07:04:11.000,"0xc0f47e54584bd246e3576d4c428d4a4bd670155a","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,TOGETHER AI,"0x7d09a736c5fb1db357de04a07deb22d5829da26f",687787600000000.00000000000000000000,0.00275644678631895100,token_transfer,false,1287989834824509200.00000000000000000000,15346207179825.70100000000000000000
29,1,"0xc6a6379fa63dc9744babb879702527bced0e10d6cff74f49e4efb17ba6c5bcc2",2025-01-06 01:51:11.000,"0x5af7d6e225e742e995e50c201b936bd8016517be","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,MASSIVE AI,"0xa65d56f8e074e773142205cd065fd0796b9aa483",678670000000.00000000000000000000,0.00324996762899168100,token_transfer,false,1270915703046041.80000000000000000000,15142771440.96856300000000000000
30,1,"0xc10afb8b7136fc0fbdb1dfa3f2dcec0ba8be348f0989a1377c428ca8d6b65f61",2025-01-06 05:25:11.000,"0xd45dc3ebb8181de941205b4b00f77ce2c00b7ef5","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,FIXIE AI,"0xfcbe0b695c13257bd43d64f09db433034e90033d",9780000000000.00000000000000000000,0.00431595666310168100,token_transfer,false,18314579362267800.00000000000000000000,218215487192.11478000000000000000
31,1,"0x4037bf14b4a9176ff2d70bafb4182ae37541856b652bfecc4752391669ea8284",2025-01-06 09:09:11.000,"0xc0f47e54584bd246e3576d4c428d4a4bd670155a","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,TOGETHER AI,"0x7d09a736c5fb1db357de04a07deb22d5829da26f",9886550000000.00000000000000000000,0.00344459557610847900,token_transfer,false,18514110899184940.00000000000000000000,220592875756.56467000000000000000
32,1,"0x4594d8d2e0a68bde7f6c4328eda73c6d1f593183412ab61725f20f51acebfc95",2025-01-06 09:35:47.000,"0xb42c8522ab8565642481ecc9b9ca16824e210bd9","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SAKANA AI,"0xb215f3927192181ebcd79227c70c10015ff10df3",8765678000000.00000000000000000000,0.00213444638623337400,token_transfer,false,16415102801133424.00000000000000000000,195583506680.90002000000000000000
33,1,"0xe943b6e5d4d257e16a2a3f770239b19fe5fc9a849b3cc175dca6c0207d6008be",2025-01-07 02:14:59.000,"0x5722d1539c150458d603e7152652aee91f98bb26","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,TESLA AI,"0xf577d76e6eb380c605ddd11b86408d70f48af250",8687800000000.00000000000000000000,0.00299462900597365500,token_transfer,false,16269264067843578.00000000000000000000,193845859880.12830000000000000000
34,1,"0xf9b0828a4bac91e98dbda8ddf5cbc28aec10392597675256e3ddbe69314a4a94",2025-01-07 09:39:35.000,"0xb1bd6a87dbf3fa0c7aab4c8e273626f4180f16e5","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SCALE AI,"0x884a886d17a64852d18e5921fa7a05ae2954c9bb",220000000000.00000000000000000000,0.00295605999438819000,token_transfer,false,411984402832200.00000000000000000000,4908732840.72241900000000000000
35,1,"0xe050908032cfe856ecd5cf11968f2eb2b5fcea0e373c127c80d3461f2c6432c2",2025-01-08 04:39:35.000,"0x925f82a829b9b67f320d032202390241bab256c9","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,NVIDIA AI,"0x4d57c67c8bab0fb3a0a0a35b904fbff4e5450521",999989000000.00000000000000000000,0.00241237691548376400,token_transfer,false,1872635777289858.20000000000000000000,22312176566.64168000000000000000
36,1,"0x93269954bf694e8019d9113177e1746dcd74b97627defdc3dbf9636ab1db6c0e",2025-01-08 04:44:47.000,"0xb1bd6a87dbf3fa0c7aab4c8e273626f4180f16e5","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SCALE AI,"0x884a886d17a64852d18e5921fa7a05ae2954c9bb",6600000000000.00000000000000000000,0.00116545259705088000,token_transfer,false,12359532084966000.00000000000000000000,147261985221.67255000000000000000
37,1,"0x636bc2fa19f91f9c18e3b70af428bf7dc43bcbe768e823a55d232bd4f5b551ca",2025-01-08 09:03:47.000,"0xd45dc3ebb8181de941205b4b00f77ce2c00b7ef5","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,FIXIE AI,"0xfcbe0b695c13257bd43d64f09db433034e90033d",6700000000.00000000000000000000,0.00247717013640016900,token_transfer,false,12546797722617.00000000000000000000,149493227.42200090000000000000
38,1,"0xd2510a2f35bafb5af7d5f831a534940a0f2562585ce7ade823d74119be06ccbf",2025-01-08 09:49:35.000,"0xb1bd6a87dbf3fa0c7aab4c8e273626f4180f16e5","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SCALE AI,"0x884a886d17a64852d18e5921fa7a05ae2954c9bb",8764000000000.00000000000000000000,0.00216022375326072900,token_transfer,false,16411960483733640.00000000000000000000,195546066436.77853000000000000000
39,1,"0x5a51e1e968e6aba73cf4721d1e9d48c91da1e3a2e6355ea0019ca535ed3df31c",2025-01-08 10:12:23.000,"0xa3b242792868ab189d8b44c823b12f77010f9fb4","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,FISH AI,"0x07d739f025f816a56388f01d566f8e08e6c80651",100000000000.00000000000000000000,0.00245484142971823800,token_transfer,false,187265637651000.00000000000000000000,2231242200.32837200000000000000
40,1,"0x81c9620e07b4113d4b3d0f1b8ae481b83a2bf74fb379965e9f28116f36355cb0",2025-01-08 10:17:35.000,"0xa3b242792868ab189d8b44c823b12f77010f9fb4","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,FISH AI,"0x07d739f025f816a56388f01d566f8e08e6c80651",600000000000.00000000000000000000,0.00096805706728762000,token_transfer,false,1123593825906000.00000000000000000000,13387453201.97023200000000000000
41,1,"0x71c29bee8770c0056fbc79d431494e3ae5bedd701af409ea0e8f8ff7dd910fe5",2025-01-08 15:31:59.000,"0xeba88149813bec1cccccfdb0dacefaaa5de94cb1","0x19f00f4a18885f3f7a76a9ee22aec76d23787fa7",outgoing,ЕТН...,"0x5098ad0ffb45fbc6bde74f20c789bf33ef300b8e",38.99217500000000000000,0.00180913334847648700,token_transfer,false,73018.94514774381000000000,0.87000986342588940000
42,1,"0xac06fe55616f3758399968b1264f2ae84c11c345f390de35b570bfc3800014e7",2025-01-09 00:49:23.000,"0x764bb7844fd8f95f2892b90a343289c81a428da6","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SONIC AI,"0x1f28d8213cda79ce4faa3f0200db4daadef9385c",193515000000.00000000000000000000,0.00107334261176068500,token_transfer,false,362387098700332.60000000000000000000,4317788343.96544800000000000000
43,1,"0xc309beded6b03ad393e7871214c8c415d11b6cae56eb254d6255ea4314898703",2025-01-09 00:52:59.000,"0x764bb7844fd8f95f2892b90a343289c81a428da6","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SONIC AI,"0x1f28d8213cda79ce4faa3f0200db4daadef9385c",193515000000.00000000000000000000,0.00252714419481927300,token_transfer,false,362387098700332.60000000000000000000,4317788343.96544800000000000000
44,1,"0x7e328f223760fa874c531b22abefbe89c954ec74f51a77ed899741f78fb3fca8",2025-01-09 00:55:35.000,"0x764bb7844fd8f95f2892b90a343289c81a428da6","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SONIC AI,"0x1f28d8213cda79ce4faa3f0200db4daadef9385c",193515000000.00000000000000000000,0.00246019781520202500,token_transfer,false,362387098700332.60000000000000000000,4317788343.96544800000000000000
45,1,"0x676d15afdfdd8977725a35b5923a3e0e917b8dec7a133a4fbb992cf4cde6a092",2025-01-09 00:57:11.000,"0x764bb7844fd8f95f2892b90a343289c81a428da6","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SONIC AI,"0x1f28d8213cda79ce4faa3f0200db4daadef9385c",193515000000.00000000000000000000,0.00231652117730218800,token_transfer,false,362387098700332.60000000000000000000,4317788343.96544800000000000000
46,1,"0xf66a92f0a2440c62146faaeca6c2a6cc7a4a8fbbf5181f6b8b9810cf628e46df",2025-01-09 01:32:35.000,"0x764bb7844fd8f95f2892b90a343289c81a428da6","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SONIC AI,"0x1f28d8213cda79ce4faa3f0200db4daadef9385c",193515000000.00000000000000000000,0.00309597399676664400,token_transfer,false,362387098700332.60000000000000000000,4317788343.96544800000000000000
47,1,"0x2e075461a4e6c34fc77b0d841b75f06522d1e1e1136597e852c6831ad4d7f052",2025-01-09 01:39:47.000,"0x14d46f558f6e62a1b3f525adcc5246cc33daa3ac","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,Swarms AI,"0x90756da2b3e6ffdf6e4ad3d89ef60c5449f8772e",14744900000.00000000000000000000,0.00237835460367938700,token_transfer,false,27612131006002.29700000000000000000,328994431.19621810000000000000
48,1,"0x0622a1f762ce61ba7e9cd7b0054ad5058b2b38ea46e0508ae64e43601aafaab6",2025-01-09 05:52:47.000,"0x764bb7844fd8f95f2892b90a343289c81a428da6","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SONIC AI,"0x1f28d8213cda79ce4faa3f0200db4daadef9385c",193515000000.00000000000000000000,0.00095367678183470700,token_transfer,false,362387098700332.60000000000000000000,4317788343.96544800000000000000
49,1,"0x372a6ba2206afa66f103fd79e0429d278c5d6cb296699c196f657f0f63291091",2025-01-09 05:53:47.000,"0x764bb7844fd8f95f2892b90a343289c81a428da6","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SONIC AI,"0x1f28d8213cda79ce4faa3f0200db4daadef9385c",193515000000.00000000000000000000,0.00215247951715857600,token_transfer,false,362387098700332.60000000000000000000,4317788343.96544800000000000000
50,1,"0x10c8997f2cd68c92592d46d99ec94501d9bad92dddf9c09ada0dd7e5fb847e69",2025-01-09 05:54:35.000,"0x764bb7844fd8f95f2892b90a343289c81a428da6","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SONIC AI,"0x1f28d8213cda79ce4faa3f0200db4daadef9385c",193515000000.00000000000000000000,0.00205780093974710100,token_transfer,false,362387098700332.60000000000000000000,4317788343.96544800000000000000
51,1,"0xf20e2e705b47e24d172280c6255588d8029c59c66b1d8393134df517db2c33e5",2025-01-09 06:09:11.000,"0x814217be3b2ab91e47a011eee6e14c3b3fe65dad","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,AEROBUD,"0x37843bc944edbb0477df943d9061d359004a4e70",8860000000000.00000000000000000000,0.00464509246185088000,token_transfer,false,16591735495878600.00000000000000000000,197688058949.09375000000000000000
52,1,"0x9a07c0ea191537bf07ed27b4db2407529ff99aa4b621daffe005f1bcb0fe256d",2025-01-09 06:10:35.000,"0x897d76cc21ec749fc238df2cdc7e5cc97b1a26de","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,AERO,"0x1f186de364a56e741fcb188d37a393d409d08aea",9930000000000.00000000000000000000,0.00464592473916688000,token_transfer,false,18595477818744300.00000000000000000000,221562350492.60733000000000000000
53,1,"0xa7d7910d5c79332f96539e1e1d3315aeeede786121536fd20193f650e9c72371",2025-01-09 06:10:35.000,"0xbae72325e4c05fd398e9876f04189127f808cd79","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,MULTION AI,"0xe3436375938412948e6d7afe4164c1f9016887c8",988900000000.00000000000000000000,0.00464829062910183400,token_transfer,false,1851869890730739.00000000000000000000,22064754119.04727000000000000000
54,1,"0x5e4e576925a1ce9a3d64e1a8d2d911978adb215e7a99b4b031e471eb350ba3ce",2025-01-09 06:11:11.000,"0x764bb7844fd8f95f2892b90a343289c81a428da6","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SONIC AI,"0x1f28d8213cda79ce4faa3f0200db4daadef9385c",293515000000.00000000000000000000,0.00573905505058008300,token_transfer,false,549652736351332.60000000000000000000,6549030544.29382000000000000000
55,1,"0x52a4c6e3e708c65c6ae413d7d3a140ae31d7ee1e0ec2c49e9d88602a594ccaf8",2025-01-09 06:16:47.000,"0xb1bd6a87dbf3fa0c7aab4c8e273626f4180f16e5","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,SCALE AI,"0x884a886d17a64852d18e5921fa7a05ae2954c9bb",8870000000000.00000000000000000000,0.00100366166024861500,token_transfer,false,16610462059643700.00000000000000000000,197911183169.12660000000000000000
56,1,"0x730608fd6b124378e9c7f2e7e13880354792b070ee0af569506a600e0c69ca5a",2025-01-09 07:10:47.000,"0x5af7d6e225e742e995e50c201b936bd8016517be","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,MASSIVE AI,"0xa65d56f8e074e773142205cd065fd0796b9aa483",8760000000000.00000000000000000000,0.00433277295869878200,token_transfer,false,16404469858227600.00000000000000000000,195456816748.76538000000000000000
57,1,"0x245fe8535c155dee7aecdd908feaf20eb8c91534abb93debceae294eb061644e",2025-01-09 07:11:47.000,"0x0b2214983328cd18ea52fb68fb1884b922d0ec6b","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,MURF AI,"0x923fbd128abb210951ee0a7f78bff21719eca40a",8500000000000.00000000000000000000,0.00157581449747854500,token_transfer,false,15917579200335000.00000000000000000000,189655587027.91162000000000000000
58,1,"0xb1a2bf86b9859c9e7d9b07d88c81c5727230f71c7569469f9eec4928894e754f",2025-01-09 07:40:23.000,"0x14d46f558f6e62a1b3f525adcc5246cc33daa3ac","0xeba88149813bec1cccccfdb0dacefaaa5de94cb1",incoming,Swarms AI,"0x90756da2b3e6ffdf6e4ad3d89ef60c5449f8772e",14973600000.00000000000000000000,0.00150882354983146200,token_transfer,false,28040407519310.13700000000000000000,334097282.10836910000000000000
59,1,"0x9e95192e9c0944ce06c68c95fb321cc30dd19a68dc1a7be7374bfceaf01bae40",2025-01-10 01:15:59.000,"0xeba88149813bec1cccccfdb0dacefaaa5de94cb1","0x19f00f4a18885f3f7a76a9ee22aec76d23787fa7",outgoing,ЕТН...,"0x5098ad0ffb45fbc6bde74f20c789bf33ef300b8e",38.99217500000000000000,0.00066091365507272000,token_transfer,false,73018.94514774381000000000,0.87000986342588940000
